Num,Header,Shortcut,Subgenus,Genus,Genus2
978,"MF598617.1 Middle East respiratory syndrome-related coronavirus strain camel/UAE_B25_2015, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
979,"MF598616.1 Middle East respiratory syndrome-related coronavirus strain camel/UAE_B24_2015, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
980,"MF598615.1 Middle East respiratory syndrome-related coronavirus strain camel/UAE_B23_2015, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
981,"MF598614.1 Middle East respiratory syndrome-related coronavirus strain camel/UAE_B22_2015, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
982,"MF598613.1 Middle East respiratory syndrome-related coronavirus strain camel/UAE_B21_2015, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
983,"MF598612.1 Middle East respiratory syndrome-related coronavirus strain camel/UAE_B20_2015, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
984,"MF598611.1 Middle East respiratory syndrome-related coronavirus strain camel/UAE_B19_2015, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
985,"MF598610.1 Middle East respiratory syndrome-related coronavirus strain camel/UAE_B18_2015, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
986,"MF598609.1 Middle East respiratory syndrome-related coronavirus strain camel/UAE_B17_2015, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
987,"MF598608.1 Middle East respiratory syndrome-related coronavirus strain camel/UAE_B16_2015, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
988,"MF598607.1 Middle East respiratory syndrome-related coronavirus strain camel/UAE_B15_2015, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
989,"MF598606.1 Middle East respiratory syndrome-related coronavirus strain camel/UAE_B14_2015, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
990,"MF598603.1 Middle East respiratory syndrome-related coronavirus strain camel/UAE_B11_2015, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
991,"MF598602.1 Middle East respiratory syndrome-related coronavirus strain camel/UAE_B10_2015, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
992,"MF598600.1 Middle East respiratory syndrome-related coronavirus strain camel/UAE_B8_2015, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
993,"MF598599.1 Middle East respiratory syndrome-related coronavirus strain camel/UAE_B7_2015, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
994,"MF598597.1 Middle East respiratory syndrome-related coronavirus strain camel/UAE_B5_2015, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
995,"MF598595.1 Middle East respiratory syndrome-related coronavirus strain camel/UAE_B2_2015, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
996,"MF598594.1 Middle East respiratory syndrome-related coronavirus strain camel/UAE_B1_2015, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
997,"MG011359.2 Middle East respiratory syndrome-related coronavirus isolate Hu/Riyadh-KSA-16559/2016, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
998,"MG011358.2 Middle East respiratory syndrome-related coronavirus isolate Hu/Riyadh-KSA-24241/2016, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
999,"MG011357.2 Middle East respiratory syndrome-related coronavirus isolate Hu/Riyadh-KSA-24244/2016, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
1000,"MG011354.2 Middle East respiratory syndrome-related coronavirus isolate Hu/Riyadh-KSA-20570/2016, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
1001,"MG011353.2 Middle East respiratory syndrome-related coronavirus isolate Hu/Riyadh-KSA-19949/2016, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
1002,"MG011352.2 Middle East respiratory syndrome-related coronavirus isolate Hu/Qasim-KSA-893/2016, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
1003,"MG011351.2 Middle East respiratory syndrome-related coronavirus isolate Hu/Madinah-KSA-390/2016, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
1004,"MG011345.2 Middle East respiratory syndrome-related coronavirus isolate Hu/Riyadh-KSA-15385/2016, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
1005,"MG011342.2 Middle East respiratory syndrome-related coronavirus isolate Hu/Riyadh-KSA-13984/2016, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
1006,"MG011362.1 Middle East respiratory syndrome-related coronavirus isolate Hu/Riyadh-KSA-K37029157/2016, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
1007,"MG011360.1 Middle East respiratory syndrome-related coronavirus isolate Hu/Riyadh-KSA-K17000887/2017, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
1008,"MG011349.1 Middle East respiratory syndrome-related coronavirus isolate Hu/Riyadh-KSA-17382/2016, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
1009,"MG011348.1 Middle East respiratory syndrome-related coronavirus isolate Hu/Riyadh-KSA-17756/2016, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
1010,"MG011347.1 Middle East respiratory syndrome-related coronavirus isolate Hu/Riyadh-KSA-14670/2016, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
1011,"MG011346.1 Middle East respiratory syndrome-related coronavirus isolate Hu/Riyadh-KSA-14949/2016, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
1012,"MG011343.1 Middle East respiratory syndrome-related coronavirus isolate Hu/Riyadh-KSA-14607/2016, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
1013,"MG011341.1 Middle East respiratory syndrome-related coronavirus isolate Hu/Qasim-KSA-13922/2016, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
1014,"KT225476.2 Middle East respiratory syndrome coronavirus isolate MERS-CoV/THA/CU/17_06_2015, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
1015,"KT326819.1 Middle East respiratory syndrome-related coronavirus strain MERS-CoV/KOR/KNIH/001_05_2015, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
1016,"KX154693.1 Middle East respiratory syndrome-related coronavirus isolate Hu/Riyadh-KSA-13127/2016, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
1017,"KX154692.1 Middle East respiratory syndrome-related coronavirus isolate Hu/Riyadh-KSA-12969/2016, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
1018,"KX154691.1 Middle East respiratory syndrome-related coronavirus isolate Hu/Riyadh-KSA-12832/2016, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
1019,"KX154690.1 Middle East respiratory syndrome-related coronavirus isolate Hu/Jeddah-KSA-161RS1146/2016, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
1020,"KX154689.1 Middle East respiratory syndrome-related coronavirus isolate Hu/Riyadh-KSA-10208/2016, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
1021,"KX154688.1 Middle East respiratory syndrome-related coronavirus isolate Hu/Riyadh-KSA-12160/2016, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
1022,"KX154687.1 Middle East respiratory syndrome-related coronavirus isolate Hu/Riyadh-KSA-11958/2016, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
1023,"KX154686.1 Middle East respiratory syndrome-related coronavirus isolate Hu/Riyadh-KSA-11898/2016, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
1024,"KX154685.1 Middle East respiratory syndrome-related coronavirus isolate Hu/Riyadh-KSA-11740/2016, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
1025,"KX108946.1 Middle East respiratory syndrome-related coronavirus isolate D1189.1/15, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
1026,"KX108945.1 Middle East respiratory syndrome-related coronavirus isolate D1271/15, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
1027,"KX108944.1 Middle East respiratory syndrome-related coronavirus isolate D1157/15, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
1028,"KX108943.1 Middle East respiratory syndrome-related coronavirus isolate D998/15, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
1029,"KX108942.1 Middle East respiratory syndrome-related coronavirus isolate D389/15, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
1030,"KX108941.1 Middle East respiratory syndrome-related coronavirus isolate D383/15, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
1031,"KX108940.1 Middle East respiratory syndrome-related coronavirus isolate D374/15, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
1032,"KX108939.1 Middle East respiratory syndrome-related coronavirus isolate D252/15, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
1033,"KX108938.1 Middle East respiratory syndrome-related coronavirus isolate D2597.2/14, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
1034,"KX108937.1 Middle East respiratory syndrome-related coronavirus isolate D1164.1/14, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
1035,"KT861627.1 Middle East respiratory syndrome-related coronavirus isolate Hu/Jordan-20140010168/2014, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
1036,"KT877351.1 Middle East respiratory syndrome coronavirus isolate KSA_1724, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
1037,"KT368860.1 Middle East respiratory syndrome coronavirus isolate camel/Jeddah/Jd6(b)/2015, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
1038,"KU710265.1 Middle East respiratory syndrome-related coronavirus isolate Hu/Taif/KSA-7032/2014/S530del, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
1039,"KU710264.1 Middle East respiratory syndrome-related coronavirus isolate Hu/Taif/KSA-7032/2014, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
1040,"KU851864.1 Middle East respiratory syndrome-related coronavirus isolate Hu/Riyadh-KSA-16098/2015, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
1041,"KU851863.1 Middle East respiratory syndrome-related coronavirus isolate Hu/Riyadh-KSA-16077/2015, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
1042,"KU851862.1 Middle East respiratory syndrome-related coronavirus isolate Hu/Riyadh-KSA-16117/2015, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
1043,"KU851861.1 Middle East respiratory syndrome-related coronavirus isolate Hu/Riyadh-KSA-16120/2015, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
1044,"KU851860.1 Middle East respiratory syndrome-related coronavirus isolate Hu/Riyadh-KSA-16121/2015, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
1045,"KX034100.1 Middle East respiratory syndrome coronavirus isolate MERS-CoV/KOR/Seoul/177-3-2015, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
1046,"KX034099.1 Middle East respiratory syndrome coronavirus isolate MERS-CoV/KOR/Seoul/169-2015, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
1047,"KX034098.1 Middle East respiratory syndrome coronavirus isolate MERS-CoV/KOR/Seoul/162-1-2015, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
1048,"KX034097.1 Middle East respiratory syndrome coronavirus isolate MERS-CoV/KOR/Seoul/080-3-2015, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
1049,"KX034096.1 Middle East respiratory syndrome coronavirus isolate MERS-CoV/KOR/Seoul/077-2-2015, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
1050,"KX034095.1 Middle East respiratory syndrome coronavirus isolate MERS-CoV/KOR/Seoul/066-2015, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
1051,"KX034094.1 Middle East respiratory syndrome coronavirus isolate MERS-CoV/KOR/Seoul/050-1-2015, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
1052,"KP209313.1 Middle East respiratory syndrome coronavirus strain Abu Dhabi_UAE_26_2014, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
1053,"KP209312.1 Middle East respiratory syndrome coronavirus strain Abu Dhabi_UAE_9_2013, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
1054,"KP209310.1 Middle East respiratory syndrome coronavirus strain Abu Dhabi/Gayathi_UAE_2_2014, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
1055,"KP209307.1 Middle East respiratory syndrome coronavirus strain Abu Dhabi_UAE_18_2014, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
1056,"KU308549.1 Middle East respiratory syndrome-related coronavirus isolate Korea/Seoul/SNU1-035/2015, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
1057,"KT026456.1 Middle East respiratory syndrome coronavirus isolate Hu/Riyadh_KSA_4050_2015, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
1058,"KT026455.1 Middle East respiratory syndrome coronavirus isolate Hu/Riyadh_KSA_2959_2015, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
1059,"KT026454.1 Middle East respiratory syndrome coronavirus strain Hu/Riyadh_KSA_4050_2015, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
1060,"KT374057.1 Middle East respiratory syndrome coronavirus isolate KOREA/Seoul/168-2-2015, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
1061,"KT374056.1 Middle East respiratory syndrome coronavirus isolate KOREA/Seoul/168-1-2015, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
1062,"KT374055.1 Middle East respiratory syndrome coronavirus isolate KOREA/Seoul/035-2-2015, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
1063,"KT374053.1 Middle East respiratory syndrome coronavirus isolate KOREA/Seoul/014-2-2015, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
1064,"KT374052.1 Middle East respiratory syndrome coronavirus isolate KOREA/Seoul/014-1-2015, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
1065,"KT374051.1 Middle East respiratory syndrome coronavirus isolate KOREA/Seoul/163-1-2015, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
1066,"KT806055.1 Middle East respiratory syndrome coronavirus isolate Hu/Jeddah-KSA-C20860/2015, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
1067,"KT806054.1 Middle East respiratory syndrome coronavirus isolate Hu/Najran-KSA-C20915/2015, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
1068,"KT806053.1 Middle East respiratory syndrome coronavirus isolate Hu/Kharj-KSA-2598/2015, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
1069,"KT806051.1 Middle East respiratory syndrome coronavirus isolate Hu/Riyadh-KSA-2716/2015, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
1070,"KT806049.1 Middle East respiratory syndrome coronavirus isolate Hu/Riyadh-KSA-3181/2015, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
1071,"KT806048.1 Middle East respiratory syndrome coronavirus isolate Hu/Khobar-KSA-6736/2015, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
1072,"KT806047.1 Middle East respiratory syndrome coronavirus isolate Hu/Hufuf-KSA-9158/2015, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
1073,"KT806044.1 Middle East respiratory syndrome coronavirus isolate Hu/Jeddah-KSA-C20843/2015, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
1074,"KU242424.1 Middle East respiratory syndrome coronavirus isolate Camel/UAE/D469-14, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
1075,"KU242423.1 Middle East respiratory syndrome coronavirus isolate Camel/UAE/D511-14, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
1076,"KT368890.1 Middle East respiratory syndrome coronavirus isolate camel/Taif/T157(b)/2015, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
1077,"KT368889.1 Middle East respiratory syndrome coronavirus isolate camel/Taif/T150/2015, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
1078,"KT368887.1 Middle East respiratory syndrome coronavirus isolate camel/Taif/T92/2015, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
1079,"KT368886.1 Middle East respiratory syndrome coronavirus isolate camel/Taif/T91(b)/2015, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
1080,"KT368884.1 Middle East respiratory syndrome coronavirus isolate camel/Taif/T68/2015, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
1081,"KT368883.1 Middle East respiratory syndrome coronavirus isolate camel/Taif/T22/2015, complete genome",MERS-CoV,Merbecovirus,Betacoronavirus,Betacoronavirus
